epoch,accuracy,loss,val_accuracy,val_loss
40,0.7941210865974426,0.578781008720398,0.8184734582901001,0.5055769085884094
41,0.7958710193634033,0.5741705298423767,0.8258443474769592,0.47483569383621216
42,0.7941436767578125,0.5756948590278625,0.8253545761108398,0.4988991618156433
43,0.7922266125679016,0.5834515690803528,0.7338077425956726,0.7340729236602783
44,0.7882297039031982,0.5928204655647278,0.8206304311752319,0.5062901377677917
45,0.7943898439407349,0.573043167591095,0.8309575915336609,0.4748217463493347
46,0.7842963337898254,0.6028248071670532,0.8192170262336731,0.49684470891952515
47,0.7969203591346741,0.5690760016441345,0.8320735692977905,0.46802347898483276
48,0.7977368235588074,0.5611633062362671,0.8213374614715576,0.49059781432151794
49,0.7838002443313599,0.6117989420890808,0.7969570755958557,0.5807270407676697
50,0.7877981066703796,0.6057152152061462,0.8053297996520996,0.5637291669845581
51,0.789583146572113,0.5930050015449524,0.8160254955291748,0.5376238226890564
52,0.787487268447876,0.5971580147743225,0.8159851431846619,0.5316311120986938
53,0.791047215461731,0.5839250087738037,0.8258276581764221,0.4896237552165985
54,0.7966309189796448,0.5677063465118408,0.8282557725906372,0.4777979552745819
55,0.7939320206642151,0.5723404288291931,0.8190183043479919,0.5109734535217285
56,0.7946744561195374,0.5751073956489563,0.8261206150054932,0.48099419474601746
57,0.7930171489715576,0.576337993144989,0.8310421705245972,0.4618925154209137
58,0.7833726406097412,0.6040082573890686,0.784654974937439,0.6113743782043457
59,0.7843847870826721,0.6118120551109314,0.8272897601127625,0.49485209584236145
60,0.7907015085220337,0.5920466184616089,0.823558509349823,0.48679688572883606
61,0.7935158610343933,0.5789380073547363,0.8189029693603516,0.5135142803192139
62,0.7975243330001831,0.5670055747032166,0.8274717926979065,0.4902457594871521
63,0.7936663031578064,0.5742698311805725,0.8234463334083557,0.49358412623405457
64,0.7944257259368896,0.5849736928939819,0.6337573528289795,1.074239730834961
65,0.7612935900688171,0.6800133585929871,0.8113590478897095,0.5358888506889343
66,0.7746962904930115,0.6391971111297607,0.8118948936462402,0.5302642583847046
67,0.7873034477233887,0.6039074063301086,0.7923431396484375,0.6058900952339172
68,0.7926108837127686,0.5790378451347351,0.8255757689476013,0.49065256118774414
69,0.789196789264679,0.588219404220581,0.8220194578170776,0.4908492863178253
70,0.796464741230011,0.5653069615364075,0.8027106523513794,0.5581685900688171
71,0.786119818687439,0.5997893214225769,0.8220175504684448,0.5050515532493591
72,0.7887722849845886,0.594401478767395,0.8242648839950562,0.48859742283821106
73,0.7945369482040405,0.5677347779273987,0.8280717730522156,0.4762428402900696
74,0.7887734174728394,0.5940038561820984,0.8228002190589905,0.4960695505142212
75,0.7946622967720032,0.5702040791511536,0.8243956565856934,0.4985569417476654
76,0.7933804392814636,0.5817779898643494,0.8241956830024719,0.5058241486549377
77,0.7895828485488892,0.5895488262176514,0.8136287927627563,0.5220882892608643
78,0.7960737347602844,0.5695555806159973,0.8215778470039368,0.49774104356765747
79,0.7862184047698975,0.6047959327697754,0.8165254592895508,0.5135124325752258
80,0.7894762754440308,0.59577476978302,0.8164107203483582,0.5171185731887817
81,0.796716034412384,0.5679782032966614,0.8172446489334106,0.5033848881721497
82,0.7910587191581726,0.5785598158836365,0.822425901889801,0.49680036306381226
83,0.789239764213562,0.5929869413375854,0.8210726976394653,0.4922173321247101
84,0.794761598110199,0.5671334862709045,0.8202900886535645,0.4924545884132385
85,0.7828882336616516,0.6134651899337769,0.821648359298706,0.5126374363899231
86,0.7894849181175232,0.5877663493156433,0.8075906038284302,0.548284649848938
87,0.790623664855957,0.5903699994087219,0.8171151876449585,0.513570249080658
88,0.7929554581642151,0.5794711709022522,0.8066028356552124,0.5422168374061584
89,0.7906779646873474,0.5880823135375977,0.8107519745826721,0.5114420652389526
90,0.7898454666137695,0.5899254679679871,0.8027997612953186,0.5427466034889221
91,0.7953936457633972,0.5709424018859863,0.8180158138275146,0.5144319534301758
92,0.7968016266822815,0.5680197477340698,0.816329300403595,0.5109262466430664
93,0.7938091158866882,0.5701248049736023,0.8206573724746704,0.5214688181877136
94,0.7943690419197083,0.5767179131507874,0.8238552808761597,0.4856805205345154
95,0.7906399965286255,0.5846340656280518,0.8189612627029419,0.5306766033172607
96,0.7929030656814575,0.5746637582778931,0.7633846998214722,0.7257262468338013
97,0.7901084423065186,0.5930339694023132,0.8233271241188049,0.4987064301967621
98,0.7916742563247681,0.5895137190818787,0.8231194615364075,0.48821574449539185
99,0.792708158493042,0.5798625349998474,0.8223996162414551,0.4938048720359802
100,0.7923564314842224,0.5812565088272095,0.8103481531143188,0.5218194723129272
101,0.7913970351219177,0.580769419670105,0.8112930059432983,0.5046766400337219
102,0.7781727313995361,0.6927882432937622,0.8136871457099915,0.529208779335022
103,0.7651287317276001,0.6646761894226074,0.6443838477134705,1.0126413106918335
104,0.7318845391273499,0.7627291083335876,0.7788263559341431,0.6056483387947083
105,0.7886857390403748,0.5959506034851074,0.8155562877655029,0.5113148093223572
106,0.7923979163169861,0.5798208713531494,0.8238495588302612,0.503192126750946
107,0.7921710014343262,0.5748733878135681,0.8119961619377136,0.5217518210411072
108,0.7880569100379944,0.5903257131576538,0.8284429311752319,0.4839645326137543
109,0.7921110987663269,0.5769166946411133,0.821904718875885,0.4889446496963501
110,0.7927250266075134,0.5824153423309326,0.8172773718833923,0.505668580532074
111,0.7942996025085449,0.5750953555107117,0.8135576248168945,0.5206490159034729
112,0.7774892449378967,0.6322240829467773,0.8193016648292542,0.5183764100074768
113,0.7940461039543152,0.5781135559082031,0.814919114112854,0.5165635347366333
114,0.7922691106796265,0.5816079378128052,0.8235373497009277,0.506411075592041
115,0.7780613303184509,0.6236904263496399,0.8217694759368896,0.48624077439308167
116,0.7948334217071533,0.5697605013847351,0.8261122703552246,0.48769593238830566
117,0.7909772992134094,0.5877238512039185,0.8219944834709167,0.49535268545150757
118,0.7942681908607483,0.5698574781417847,0.8098642230033875,0.534399688243866
119,0.7868927121162415,0.5973719954490662,0.8157005310058594,0.5094962120056152
120,0.7975576519966125,0.5623600482940674,0.8233937621116638,0.5036864280700684
121,0.7943351864814758,0.5806997418403625,0.8278897404670715,0.4890929162502289
122,0.791175901889801,0.5841360092163086,0.819644570350647,0.5001980066299438
123,0.7954890131950378,0.5692422986030579,0.8253328204154968,0.49362605810165405
124,0.7939751148223877,0.5795764327049255,0.8189721703529358,0.5156080722808838
125,0.7833095192909241,0.6126459836959839,0.8205657005310059,0.5237255692481995
126,0.7913724780082703,0.5838904976844788,0.82052081823349,0.49661388993263245
127,0.7967937588691711,0.5686044096946716,0.8251405358314514,0.4892159402370453
128,0.7950184941291809,0.5710747241973877,0.7932815551757812,0.6060594916343689
129,0.7917367219924927,0.5834003686904907,0.8043836951255798,0.5547862648963928
130,0.7928078770637512,0.5803714394569397,0.8111429810523987,0.531069815158844
131,0.7834763526916504,0.6116869449615479,0.7933738827705383,0.6113762259483337
132,0.7916939854621887,0.5793442130088806,0.8293570280075073,0.4816623032093048
133,0.7974632978439331,0.5720754861831665,0.8208759427070618,0.5223777890205383
134,0.7944842576980591,0.5773649215698242,0.8239566087722778,0.5000497102737427
135,0.7964966297149658,0.5666244626045227,0.821029782295227,0.49557405710220337
136,0.7989664077758789,0.5611045956611633,0.8254969120025635,0.4773309826850891
137,0.7913907766342163,0.5839397311210632,0.8217816948890686,0.4930301308631897
138,0.7895572185516357,0.5930240154266357,0.7880080342292786,0.6186491250991821
139,0.7645369172096252,0.6883508563041687,0.7757906317710876,0.6607804894447327
140,0.7685251832008362,0.6669312715530396,0.8094103932380676,0.5416222214698792
141,0.7797507047653198,0.632380485534668,0.8070502281188965,0.537481427192688
142,0.763424277305603,0.6784889698028564,0.8162408471107483,0.5172408223152161
143,0.7906267046928406,0.5823354125022888,0.8239290118217468,0.4891327917575836
144,0.7452830672264099,0.741199254989624,0.8073412179946899,0.5555015802383423
145,0.775693953037262,0.6362968683242798,0.8027779459953308,0.569016695022583
146,0.7891311049461365,0.5964545607566833,0.8084385991096497,0.5432456135749817
147,0.7794502377510071,0.6261373162269592,0.809253990650177,0.5507165193557739
148,0.7888336777687073,0.5884998440742493,0.8225252032279968,0.4938075840473175
149,0.7956660985946655,0.5686103105545044,0.8224220275878906,0.49686768651008606
150,0.7951757311820984,0.5753553509712219,0.8272769451141357,0.49014344811439514
151,0.7775778770446777,0.6262878775596619,0.7911258935928345,0.5895212292671204
152,0.7637369632720947,0.6736908555030823,0.8076803088188171,0.5486398935317993
153,0.7761803269386292,0.6348816752433777,0.8080642819404602,0.564700722694397
154,0.7853471040725708,0.6048949956893921,0.7971237301826477,0.5808225870132446
155,0.7925032377243042,0.5820931196212769,0.8253629207611084,0.4933548867702484
156,0.7855427861213684,0.6050888895988464,0.8198060989379883,0.5142696499824524
157,0.7833063006401062,0.6088820099830627,0.8148313164710999,0.513867199420929
158,0.7955228090286255,0.5713602304458618,0.8207406997680664,0.5105427503585815
159,0.7828854918479919,0.6258899569511414,0.8196394443511963,0.5002307891845703
160,0.7681760191917419,0.6674546003341675,0.8149043917655945,0.5153487920761108
161,0.789289116859436,0.587054431438446,0.8204560875892639,0.5049428343772888
162,0.7870186567306519,0.5942640900611877,0.8089937567710876,0.5395768880844116
163,0.787398636341095,0.597618818283081,0.8209534883499146,0.4932521879673004
164,0.788517951965332,0.59219890832901,0.8047650456428528,0.5421367883682251
165,0.7842032313346863,0.6053271889686584,0.8193138241767883,0.5026432275772095
166,0.7922481298446655,0.5775894522666931,0.8222816586494446,0.4884513020515442
167,0.7911138534545898,0.5943139791488647,0.8134307265281677,0.5249686241149902
168,0.786812424659729,0.598640501499176,0.8119372129440308,0.5328724384307861
169,0.7924945950508118,0.5808870792388916,0.8299249410629272,0.4743891656398773
170,0.7781888842582703,0.6341941356658936,0.7718272805213928,0.6664533615112305
171,0.7885655760765076,0.5954479575157166,0.8281435966491699,0.47878411412239075
172,0.7963197231292725,0.5721986293792725,0.8228245973587036,0.5107313990592957
173,0.7944554090499878,0.5721999406814575,0.8286814093589783,0.4813251197338104
174,0.7831765413284302,0.6154066324234009,0.815844714641571,0.5175144076347351
175,0.7954897880554199,0.5777509212493896,0.8282493352890015,0.4728153347969055
176,0.7097466588020325,0.8427292108535767,0.7825217247009277,0.6336894035339355
177,0.7730211615562439,0.6441804766654968,0.8232476115226746,0.4948744475841522
178,0.7705420851707458,0.6430546045303345,0.8051772117614746,0.5422906875610352
179,0.7949718832969666,0.5746889114379883,0.8211752772331238,0.4980276823043823
180,0.7901113629341125,0.5939434766769409,0.8283025622367859,0.4862102270126343
181,0.7928070425987244,0.5817228555679321,0.8217464089393616,0.4925081133842468
182,0.6741077899932861,0.9440769553184509,0.7395914793014526,0.764579713344574
183,0.7454671859741211,0.7377103567123413,0.8110199570655823,0.5458486676216125
184,0.7864308953285217,0.6060453057289124,0.8095911741256714,0.5437397360801697
185,0.7899786233901978,0.5880005359649658,0.8187285661697388,0.5089852213859558
186,0.7786710858345032,0.6371712684631348,0.8116276264190674,0.5128523111343384
187,0.7901366353034973,0.5879524946212769,0.8059105277061462,0.5310647487640381
188,0.7923830151557922,0.587650716304779,0.8248770833015442,0.4959109127521515
189,0.7806804776191711,0.6156781911849976,0.8191933035850525,0.5210148692131042
190,0.7342830300331116,0.7570874691009521,0.7935110330581665,0.5980531573295593
191,0.7850722670555115,0.603076696395874,0.814571738243103,0.5139588117599487
192,0.7876588702201843,0.5957705974578857,0.819588840007782,0.5069777965545654
193,0.7839601635932922,0.6118764877319336,0.8135672807693481,0.5437608361244202
194,0.7909830808639526,0.5848648548126221,0.8263238072395325,0.5010576844215393
195,0.787379264831543,0.603592574596405,0.777470052242279,0.6745631098747253
196,0.7890195250511169,0.5918822884559631,0.8199144601821899,0.5181852579116821
197,0.7899054288864136,0.5941165089607239,0.8023946285247803,0.5812495350837708
198,0.7895877957344055,0.5931951999664307,0.820244550704956,0.5151000022888184
199,0.793609082698822,0.5804939270019531,0.8202182650566101,0.5097329616546631
200,0.7869946360588074,0.6020846366882324,0.7797462344169617,0.646044909954071
201,0.7919277548789978,0.5889565944671631,0.8254026770591736,0.4877273142337799
202,0.7858416438102722,0.60248863697052,0.8135730624198914,0.5205638408660889
203,0.7902600765228271,0.5987130403518677,0.8177049160003662,0.510861873626709
204,0.7958979606628418,0.5725370049476624,0.8302454352378845,0.49733808636665344
205,0.7923716306686401,0.5875726342201233,0.8202855587005615,0.5093206763267517
206,0.7931835055351257,0.579974353313446,0.8118365406990051,0.530719518661499
207,0.7884216904640198,0.5975830554962158,0.82192462682724,0.5105026960372925
208,0.7927267551422119,0.5807542204856873,0.814820408821106,0.5224032998085022
209,0.7894490361213684,0.5945503115653992,0.8259738087654114,0.4866299629211426
210,0.7922649383544922,0.584235429763794,0.8068495988845825,0.5571297407150269
211,0.7884886264801025,0.5970346927642822,0.8193657398223877,0.49643635749816895
212,0.792637050151825,0.585527241230011,0.8172292709350586,0.523149311542511
213,0.7818197011947632,0.6148022413253784,0.8139120936393738,0.5349084138870239
214,0.7991239428520203,0.5601403713226318,0.8224906325340271,0.49305295944213867
215,0.7973737120628357,0.5718644261360168,0.8185362815856934,0.5124338865280151
216,0.7919883131980896,0.5873045921325684,0.8306108117103577,0.4849865436553955
217,0.7911601662635803,0.5916298031806946,0.8327152132987976,0.47378185391426086
218,0.7848536968231201,0.6078886985778809,0.8192452192306519,0.5635920763015747
219,0.790726363658905,0.5903719067573547,0.8253129124641418,0.478863924741745
220,0.7927609086036682,0.5907883644104004,0.8238399028778076,0.49532145261764526
221,0.7789473533630371,0.6397247314453125,0.805889368057251,0.5645053386688232
222,0.7842072248458862,0.6073543429374695,0.820988118648529,0.5119180083274841
223,0.7941194772720337,0.5748715400695801,0.8180125951766968,0.5208761692047119
224,0.7969084978103638,0.5636148452758789,0.829251229763031,0.47637373208999634
225,0.7901895642280579,0.5915985107421875,0.8222604990005493,0.5017827749252319
226,0.7876806855201721,0.5997580289840698,0.7965115308761597,0.5555915832519531
227,0.797660231590271,0.5659081935882568,0.8227649927139282,0.4931792914867401
228,0.7920149564743042,0.5849689841270447,0.6718211770057678,1.0140604972839355
229,0.7724123597145081,0.6550799608230591,0.8255308866500854,0.49034780263900757
230,0.7956272959709167,0.5685600638389587,0.8211406469345093,0.49992835521698
231,0.7920867204666138,0.583672821521759,0.822029709815979,0.5174540877342224
232,0.7995542287826538,0.5631048083305359,0.827366054058075,0.48659586906433105
233,0.800241231918335,0.560746431350708,0.8302890062332153,0.467972069978714
234,0.7641032934188843,0.6714544892311096,0.730720043182373,0.775987446308136
235,0.7652987241744995,0.6597215533256531,0.7970397472381592,0.5516065359115601
236,0.7829045653343201,0.610603928565979,0.826046884059906,0.4866330027580261
237,0.7955314517021179,0.5785281658172607,0.7476334571838379,0.7870819568634033
238,0.7903295755386353,0.5926883220672607,0.818720281124115,0.5028016567230225
239,0.7937882542610168,0.5806721448898315,0.822239339351654,0.49469655752182007
240,0.7956429719924927,0.5745531916618347,0.822876513004303,0.49121326208114624
241,0.782352864742279,0.6170944571495056,0.8279852867126465,0.4850553274154663
242,0.7933177947998047,0.5815354585647583,0.7987441420555115,0.5636187195777893
243,0.7925674915313721,0.5853157043457031,0.8143986463546753,0.5132055878639221
244,0.7927285432815552,0.5825586318969727,0.8279679417610168,0.49003860354423523
245,0.7964602708816528,0.5714352130889893,0.8145691752433777,0.5220048427581787
246,0.7988438010215759,0.5636401176452637,0.8220656514167786,0.4993712604045868
247,0.796773374080658,0.5698340535163879,0.8139249682426453,0.5350590348243713
248,0.784548282623291,0.6130303144454956,0.8239226341247559,0.5000736117362976
249,0.7987573146820068,0.562096118927002,0.8189548850059509,0.4920284152030945
250,0.7635151743888855,0.6764626502990723,0.8199996948242188,0.5147964954376221
251,0.7885521054267883,0.5909611582756042,0.820945143699646,0.5067712068557739
252,0.7943167686462402,0.5770437717437744,0.8136249780654907,0.520664632320404
253,0.7953547239303589,0.5734023451805115,0.7903310656547546,0.5783604383468628
254,0.7785007357597351,0.6370721459388733,0.8219925761222839,0.4947817325592041
255,0.790084719657898,0.5856234431266785,0.8230758309364319,0.4996658265590668
256,0.7887324094772339,0.6031612753868103,0.827855110168457,0.4849322736263275
257,0.7944738268852234,0.5775244235992432,0.8173248171806335,0.5195441842079163
258,0.7907444834709167,0.5911643505096436,0.8119083642959595,0.5478622317314148
259,0.7918644547462463,0.5843346118927002,0.818749725818634,0.5123794078826904
260,0.7905734777450562,0.5907847881317139,0.8019549250602722,0.5502921342849731
261,0.7878774404525757,0.5967955589294434,0.8206483721733093,0.4987693130970001
262,0.7976820468902588,0.5704523324966431,0.8277058005332947,0.49393558502197266
263,0.7845572233200073,0.6119719743728638,0.8094136118888855,0.5131511688232422
264,0.7837921977043152,0.6128150820732117,0.8195734024047852,0.5159503817558289
265,0.7892307639122009,0.5985033512115479,0.8180286288261414,0.5124108791351318
266,0.774691641330719,0.6384499073028564,0.7590951323509216,0.6968805193901062
267,0.7458896040916443,0.7305280566215515,0.8186144828796387,0.5098645091056824
268,0.7931059002876282,0.5848432779312134,0.8251052498817444,0.500161349773407
269,0.7968472838401794,0.5669740438461304,0.8250123262405396,0.5050533413887024
270,0.7957426905632019,0.5708393454551697,0.8233098387718201,0.4992125630378723
271,0.7917676568031311,0.5878757834434509,0.8209765553474426,0.5137677192687988
272,0.7906249165534973,0.5958367586135864,0.818768322467804,0.5121049284934998
273,0.7938408255577087,0.58042311668396,0.7873600125312805,0.6331100463867188
274,0.7931929230690002,0.5782346725463867,0.8255090713500977,0.49105340242385864
275,0.7872885465621948,0.6050291657447815,0.7986518740653992,0.5662064552307129
276,0.7952726483345032,0.5760442614555359,0.8309876918792725,0.4727639853954315
277,0.7746332883834839,0.6420364379882812,0.821620762348175,0.49531957507133484
278,0.795281171798706,0.5702067017555237,0.8183664083480835,0.5064487457275391
279,0.7899417877197266,0.5936330556869507,0.7861549258232117,0.5937420725822449
280,0.7899020314216614,0.6035987138748169,0.8147178292274475,0.5314838290214539
281,0.7825207710266113,0.6198998689651489,0.8113231062889099,0.5291739106178284
282,0.792565107345581,0.5862408876419067,0.7999485731124878,0.5651299357414246
283,0.7856517434120178,0.6068333387374878,0.8203734159469604,0.4974748194217682
284,0.7936034798622131,0.584281861782074,0.8133993148803711,0.5314236283302307
285,0.7927848100662231,0.582763671875,0.813269853591919,0.5186896324157715
286,0.7938698530197144,0.5761682391166687,0.8188260197639465,0.5057101249694824
287,0.7390962839126587,0.7713964581489563,0.7887381315231323,0.608212947845459
288,0.7783470749855042,0.6319652795791626,0.8152005076408386,0.5222873687744141
289,0.7866113185882568,0.6036862730979919,0.7869106531143188,0.5944475531578064
290,0.7868058681488037,0.5979808568954468,0.7787270545959473,0.6594087481498718
291,0.7862159609794617,0.5992957353591919,0.830070436000824,0.4797680079936981
292,0.7943012118339539,0.5790912508964539,0.8283352255821228,0.48819679021835327
293,0.7980130910873413,0.5692410469055176,0.8257994651794434,0.49384579062461853
294,0.7904823422431946,0.595283567905426,0.7972999811172485,0.5980957746505737
295,0.747317910194397,0.7280157208442688,0.8099770545959473,0.5530816912651062
296,0.7886168360710144,0.6004952192306519,0.8244110345840454,0.5096065998077393
297,0.7598327994346619,0.6952990293502808,0.7439207434654236,0.7576084733009338
298,0.7702327966690063,0.653557300567627,0.8066264986991882,0.5491997003555298
299,0.7825391888618469,0.62488853931427,0.7962532043457031,0.5757423043251038
300,0.7947943210601807,0.5782857537269592,0.8114365935325623,0.5380658507347107
301,0.7849496603012085,0.6063774824142456,0.823899507522583,0.4948016107082367
302,0.7932044863700867,0.5845173597335815,0.826046884059906,0.4830606281757355
303,0.7931469678878784,0.58437180519104,0.8195804953575134,0.5096043944358826
304,0.7868605256080627,0.6019564270973206,0.7959878444671631,0.586672306060791
305,0.7791684865951538,0.6287218928337097,0.6385327577590942,1.0281630754470825
306,0.7020447850227356,0.8415620923042297,0.7924033999443054,0.6023963093757629
307,0.7820881009101868,0.6202690601348877,0.8229861259460449,0.5151645541191101
308,0.7926210165023804,0.5817742943763733,0.825594961643219,0.4908449947834015
309,0.7834184765815735,0.6226547360420227,0.8125852346420288,0.5443015694618225
310,0.7903581261634827,0.5915984511375427,0.8154171705245972,0.5199204683303833
311,0.7918921709060669,0.5898615121841431,0.8214451670646667,0.5091116428375244
312,0.7945162653923035,0.5803917646408081,0.8309255242347717,0.4871678650379181
313,0.789130449295044,0.6021260023117065,0.8251578211784363,0.49797433614730835
314,0.7779135704040527,0.6290234923362732,0.8157434463500977,0.5252623558044434
315,0.7898179292678833,0.5889685750007629,0.8308172225952148,0.47499585151672363
316,0.7858263850212097,0.6049195528030396,0.8206714391708374,0.5024932026863098
317,0.7954941391944885,0.5660718083381653,0.819234311580658,0.5053748488426208
318,0.7863513827323914,0.6046209931373596,0.8234860897064209,0.49785012006759644
319,0.7203725576400757,0.8298064470291138,0.6939016580581665,0.8766703009605408
320,0.722014307975769,0.790809690952301,0.7969974279403687,0.5750245451927185
321,0.777096152305603,0.6304713487625122,0.8198432922363281,0.5289972424507141
322,0.7184194326400757,0.8347160220146179,0.7855434417724609,0.6091123223304749
323,0.7674074769020081,0.6575919985771179,0.8071335554122925,0.5437207818031311
324,0.7811478972434998,0.6178573966026306,0.8192554712295532,0.5233075618743896
325,0.7844663858413696,0.6074260473251343,0.8110994100570679,0.541419267654419
326,0.7878902554512024,0.6028735637664795,0.8111661076545715,0.5262726545333862
327,0.7858272194862366,0.6068191528320312,0.8197702169418335,0.5394569635391235
328,0.7853927612304688,0.6077058911323547,0.80783611536026,0.5560629963874817
329,0.7899171113967896,0.5964441895484924,0.8210458159446716,0.5113592743873596
330,0.7933679223060608,0.5791252851486206,0.8203734159469604,0.49943211674690247
331,0.7871890068054199,0.6026908755302429,0.8213765621185303,0.5107303857803345
332,0.7858602404594421,0.6049131155014038,0.7790974974632263,0.630435585975647
333,0.7867810130119324,0.604863166809082,0.7989896535873413,0.5530728101730347
334,0.7812485694885254,0.6204277276992798,0.8246732354164124,0.4919956922531128
335,0.7684303522109985,0.66373610496521,0.8183920383453369,0.510481595993042
336,0.792213499546051,0.5843349099159241,0.8270763158798218,0.4950389564037323
337,0.7925774455070496,0.5911141037940979,0.819894552230835,0.5078550577163696
338,0.7964093089103699,0.5757166147232056,0.8283275365829468,0.48907357454299927
339,0.7950915694236755,0.5828225016593933,0.8190382122993469,0.5180444717407227
340,0.785712480545044,0.6102251410484314,0.8064912557601929,0.5356140732765198
341,0.7903009057044983,0.590586245059967,0.8082674741744995,0.5524724125862122
342,0.7933555841445923,0.5797641277313232,0.8182939887046814,0.5106788873672485
343,0.7901481986045837,0.5944315195083618,0.8217368125915527,0.5014321804046631
344,0.7486966848373413,0.7282668948173523,0.8014812469482422,0.576178252696991
345,0.7730460166931152,0.660549521446228,0.7883381843566895,0.5904784202575684
346,0.7785887122154236,0.6301977634429932,0.8156306147575378,0.5303784012794495
347,0.7846637964248657,0.6167922616004944,0.8124269247055054,0.5504902005195618
348,0.7929775714874268,0.5848349928855896,0.8223752379417419,0.49432915449142456
349,0.7895966172218323,0.5953717231750488,0.8006665110588074,0.5704519748687744
350,0.7716028094291687,0.6633254289627075,0.8142896890640259,0.5325679779052734
351,0.779548168182373,0.6307656168937683,0.821229100227356,0.48960086703300476
352,0.7624055743217468,0.7002045512199402,0.702901303768158,0.9410755634307861
353,0.7323325872421265,0.7907376885414124,0.7458693981170654,0.7699057459831238
354,0.7554122805595398,0.7162139415740967,0.8059163093566895,0.5490725636482239
355,0.7838428616523743,0.6232159733772278,0.802970290184021,0.580902636051178
356,0.771101713180542,0.6583134531974792,0.8023382425308228,0.5585605502128601
357,0.7683819532394409,0.6648680567741394,0.8055573105812073,0.5564954876899719
358,0.7616075277328491,0.6767216920852661,0.7506204843521118,0.6962772607803345
359,0.7776294946670532,0.6291682124137878,0.8097866773605347,0.5359441041946411
360,0.7746649980545044,0.6483755707740784,0.8004075288772583,0.5913504362106323
361,0.771992027759552,0.6511064767837524,0.8015812039375305,0.5535928010940552
362,0.7509996294975281,0.7194258570671082,0.792774498462677,0.6483864784240723
363,0.7767830491065979,0.6465268135070801,0.807857871055603,0.5377858281135559
364,0.7842509746551514,0.6152154207229614,0.8050252795219421,0.5685580372810364
365,0.7641151547431946,0.6805605292320251,0.7437002658843994,0.7546112537384033
366,0.7624183893203735,0.6836320757865906,0.7890945672988892,0.5865280032157898
367,0.7764744162559509,0.6349478363990784,0.8208022117614746,0.5055928230285645
368,0.7860315442085266,0.6113083362579346,0.8112814426422119,0.5558825731277466
369,0.7825590968132019,0.6200199723243713,0.8064444661140442,0.5566335916519165
370,0.7762495875358582,0.6359701752662659,0.7704401612281799,0.6650051474571228
